user_id,created_at,user_screen_name,comment,label,sentiment_score
6445700312,Sun Mar 17 13:34:11 +0800 2024,温妮阳光女孩_55555,进入高质量羊毛群需寻找可信渠道。价格优惠不代表高质量。,1,0.868867991
7804836950,Sun Mar 17 13:34:11 +0800 2024,y钦y200111,进羊毛群要找渠道，不要贪图便宜。,1,0.223236309
5968278005,Sun Mar 17 13:34:11 +0800 2024,努力考研的鱼9,高质量羊毛群，抢购不容错过！,1,0.819742619
6198335540,Sun Mar 17 13:34:11 +0800 2024,水瓶勇往直前1998,进高质量羊毛群要找对渠道。,1,0.218282618
5986613722,Sun Mar 17 13:34:11 +0800 2024,青云斩相思兮,进入高质量的羊毛群需要找对渠道。,1,0.366975807
6228144476,Sun Mar 17 13:34:11 +0800 2024,只为IG来8888,高质量羊毛群需细心筛选渠道，物美价廉需把握时机。,1,0.996875465
6394105994,Sun Mar 17 13:34:11 +0800 2024,一只傻晓向,找高质量羊毛群很重要，便宜不一定好。,1,0.667195098
6619735880,Sun Mar 17 13:34:12 +0800 2024,ILO_hll坤坤41649,进高质量羊毛群需要找对渠道，不是便宜就是高质量。,1,0.288480365
6598710496,Sun Mar 17 13:34:12 +0800 2024,因为你不相信wo,寻找高品质羊毛群，开心互动，轻松省钱。,1,0.997557745
6861496877,Sun Mar 17 13:34:12 +0800 2024,王尕铮_200111,进入高质量羊毛群要慎重选择，便宜未必好。,1,0.667797365
5454806070,Sun Mar 17 13:34:12 +0800 2024,ahgvn_721,羊毛群是高质量的渠道，不一定便宜。,1,0.555642612
7063625484,Sun Mar 17 13:34:12 +0800 2024,象子大发,高质量羊毛群，找对渠道很重要！,1,0.518183174
3205604930,Sun Mar 17 13:34:12 +0800 2024,苗俊style,进高质量羊毛群需找对渠道，比价格更重要。,1,0.238588927
6877983768,Sun Mar 17 13:34:12 +0800 2024,雪儿姐姐pp,追求高质量，不是价格，而是渠道。羊毛信息，价值连城。,1,0.840229435
6880865504,Sun Mar 17 13:34:12 +0800 2024,水瓶很会_76,进入我们的羊毛群，享受高质量的折扣信息！,1,0.701418668
6201549589,Sun Mar 17 13:34:12 +0800 2024,入睡说与逐,羊毛群渠道重要，便宜不一定好。,1,0.580274481
6486533143,Sun Mar 17 13:34:12 +0800 2024,炒饭wretc6486533143,高质量羊毛群需要实时信息和准确渠道！,1,0.513260143
5272288542,Sun Mar 17 13:34:12 +0800 2024,天天努力学习ok,羊毛群对我来说很有帮助，关注渠道很重要。,1,0.960034154
7044844060,Sun Mar 17 13:34:12 +0800 2024,少吃1口肉呀,高质量羊毛群需要找准渠道，不便宜就是好。,1,0.470961492
6555271436,Sun Mar 17 13:34:13 +0800 2024,诺胤骞,羊毛群，高质量渠道，进取心态，积极主动。,1,0.69751862
5748503905,Sun Mar 17 13:34:13 +0800 2024,晨光200910,找靠谱渠道，及时获取羊毛信息，确保优惠。,1,0.012681361
6210981453,Sun Mar 17 13:34:13 +0800 2024,荷花绽放82,高质量羊毛群需要渠道准确，价格公正。,1,0.814724899
7417498805,Sun Mar 17 13:34:13 +0800 2024,花开富贵_io,进入高质量的羊毛群需谨慎选择，便宜未必高质量。,1,0.882966855
1940167061,Sun Mar 17 13:34:13 +0800 2024,漳州人吴海欣,开心地分享：找对渠道，买到高质量羊毛！,1,0.849489435
5427459791,Sun Mar 17 13:34:13 +0800 2024,小女朲l,优质羊毛信息，质优价廉，不容错过！,1,0.905676619
6370842152,Sun Mar 17 13:34:13 +0800 2024,杀生丸殿下via,进高质量羊毛群需找对渠道，不仅是便宜。,1,0.292269569
6641110736,Sun Mar 17 13:34:14 +0800 2024,啊蒜泥啵,高质量羊毛群需要找对渠道，便宜不一定好。,1,0.482037248
3258776350,Sun Mar 17 13:34:14 +0800 2024,艾琴520,进高质量羊毛群需找对渠道，不便宜即高质量。,1,0.25260542
5893399154,Sun Mar 17 13:34:14 +0800 2024,againagain_,进入高质量羊毛群需要找对渠道。,1,0.366975807
1892281135,Sun Mar 17 13:35:33 +0800 2024,光脚过雪地,有朋友在里面吗？怎么样？,1,0.610415293
5805631539,Sun Mar 17 13:36:07 +0800 2024,孃孃等着我,既花钱也要省钱,1,0.022541197
1384641644,Sun Mar 17 13:36:14 +0800 2024,美人更美好,居然可以买东西，不花钱,1,0.02469127
2466491605,Sun Mar 17 13:36:29 +0800 2024,猪猪88_,需要的就是找对渠道，进对群，而并不是说去考虑怎么省钱。,1,0.026029409
6969125511,Sun Mar 17 13:37:07 +0800 2024,叶之a,进高质量羊毛裙需要渠道准确,1,0.610618037
6048013367,Sun Mar 17 13:40:25 +0800 2024,爱吃奶酪棒的十七,求进群好想薅羊毛的呢,1,0.411084084
1920466751,Sun Mar 17 13:40:56 +0800 2024,水晶小虾饺-,来了,1,0.526232782
2281465445,Sun Mar 17 13:47:24 +0800 2024,Yo姐不想说话了,支持一下,1,0.626712329
2575776632,Sun Mar 17 16:12:43 +0800 2024,chenyje,看起来太牛了 家人们谁能不喜欢呢,2,0.646893375
1959804162,Sun Mar 17 16:12:43 +0800 2024,可鲁可鸭ya,赶快薅羊毛吧，朋友们一起来喽,2,0.615568523
3699323241,Sun Mar 17 16:12:45 +0800 2024,志在超越2013,这真的是刚刚的才了解到,2,0.53904156
5113612073,Sun Mar 17 16:12:45 +0800 2024,love-802347,那我可真的是要好好的了解一下了,2,0.650715595
5610819056,Sun Mar 17 16:12:46 +0800 2024,雪影-4123,经常给你非常喜欢，简直是太棒,2,0.798048364
2283153173,Sun Mar 17 16:12:48 +0800 2024,飞_Danile,我感觉这个真的是特别的。,2,0.70431801
5486659514,Sun Mar 17 16:12:48 +0800 2024,天旋_9188,我还想去薅羊毛的呢，真的很不错的呀,2,0.942457081
3680946252,Sun Mar 17 16:12:48 +0800 2024,洋葱叔叔27,觉得大家应该理性消费呀,2,0.725831927
3257427507,Sun Mar 17 16:12:50 +0800 2024,孙焕中大帅哥,这次也真的是有被惊喜到了,2,0.940263039
2438701457,Sun Mar 17 16:12:50 +0800 2024,猫小喵_喵,就让我们一起进群吧，我觉得这就是反复,2,0.441297874
3123626360,Sun Mar 17 16:12:50 +0800 2024,大_菠萝,这个羊毛还是非常值得我们去好歹呀,2,0.984515355
3537032331,Sun Mar 17 16:12:50 +0800 2024,情刺99,我觉得博主说的也是有一定道理的支持他,2,0.603027455
5508399315,Sun Mar 17 16:12:51 +0800 2024,lixintao19557,这个也太慢了吧，好喜欢，太给力了,2,0.283172828
1900941231,Sun Mar 17 16:12:51 +0800 2024,k1nL0KJ,只是要理性消费的好吧,2,0.769902833
3037325444,Sun Mar 17 16:12:52 +0800 2024,象牙塔里的小平凡,我能进吗？我想知道,2,0.365096363
5029854175,Sun Mar 17 16:12:52 +0800 2024,不要问我从哪里来0209,那我肯定要去进群的呢，真的很大的优惠呢,2,0.542452774
2487038395,Sun Mar 17 16:12:53 +0800 2024,木子小兰兰,确实有这样的一个羽毛球了吗？我才。,2,0.470767779
2736683741,Sun Mar 17 16:12:53 +0800 2024,missangle额问问,这看起来真的是非常不错的,2,0.918419286
3874609429,Sun Mar 17 16:12:53 +0800 2024,明天运动一点点,我也想进群啊,2,0.488901088
3579701064,Sun Mar 17 16:12:53 +0800 2024,九尾狐狸妖卍,这样的惊喜我也真的是特别的喜欢了,2,0.973686942
3561615915,Sun Mar 17 16:12:54 +0800 2024,zr小呥,快点点链接进群吧,2,0.304834156
3651081800,Sun Mar 17 16:12:54 +0800 2024,D-FASHION-,我忘了，就让大家一起来看的话开始给你发,2,0.405044135
2508128735,Sun Mar 17 16:12:54 +0800 2024,伤心紀念笧,我们应该去买一辆这个,2,0.385220249
2711851680,Sun Mar 17 16:12:54 +0800 2024,影陌-9121,特别的喜欢让家人们还是非常的,2,0.865868672
2086412955,Sun Mar 17 16:12:55 +0800 2024,影雪-1311,难道你们不喜欢吗我是,2,0.267850922
1981025783,Sun Mar 17 16:12:55 +0800 2024,ABCD无言以对,那就是想加入一个高质量的一个群了。,2,0.598754971
1742098710,Sun Mar 17 16:12:56 +0800 2024,428猪妈妈,一起来薅羊毛，赶快给他薅秃了,2,0.493150272
2618386991,Sun Mar 17 16:12:56 +0800 2024,芒果雪凝,那肯定要进群的呢，真的很不错的呢,2,0.864908781
1850197644,Sun Mar 17 16:12:57 +0800 2024,燕赵酒徒,我感觉真的是特别的给力。,2,0.606619244
2323042954,Sun Mar 17 16:12:57 +0800 2024,--刘华--,我也是特别想要进群呀,2,0.43276757
3686497785,Sun Mar 17 16:12:57 +0800 2024,wowozhang1213_803,也真的是非常亮眼的一个表现啊,2,0.777280642
1932072771,Sun Mar 17 16:12:58 +0800 2024,VincentzCh,这个汽车这个汽车是也太棒了,2,0.637034151
3578396380,Sun Mar 17 16:12:58 +0800 2024,河南陈冠希yz,能不能带带我换一下忙,2,0.1739329
5076513009,Sun Mar 17 16:12:59 +0800 2024,XJ559_435,大家都已经进群了吗？我已经申请了呢,2,0.093894291
5047629177,Sun Mar 17 16:12:59 +0800 2024,你的痛心我开心_583,确实想了解一下资源部加入的呢,2,0.646367879
3866183276,Sun Mar 17 16:12:59 +0800 2024,李飒-165132,这真的是太优惠,2,0.441319737
5449883870,Sun Mar 17 16:13:00 +0800 2024,逗比生活可爱多,8非常给力，非常喜欢，你真是太棒了吧,2,0.927446901
2189445307,Sun Mar 17 16:13:00 +0800 2024,舒雅欣sweet_717,不过也是特别的支持博主了，博主说的也是挺对的，我也是一整个喜欢,2,0.912227613
2060151962,Sun Mar 17 16:13:00 +0800 2024,TareZmiKhCo,这个我感觉真的是特别的棒，家人们,2,0.883796458
3970932835,Sun Mar 17 16:13:00 +0800 2024,绿萝在远方_375,什么时候才能进群呀,2,0.22584877
2351972994,Sun Mar 17 16:13:01 +0800 2024,Oyeah_Xx,我也好想去，薅羊毛,2,0.611740914
1881934930,Sun Mar 17 16:13:01 +0800 2024,特别喜欢吃冰激凌,还有这样的羊毛吗？那就让我们一起来薅一下吧。,2,0.473767218
2093189123,Sun Mar 17 16:13:02 +0800 2024,北海的尽头_是哪,真的是太有意思了吧，,2,0.774100626
2188363274,Sun Mar 17 16:13:02 +0800 2024,魂灵七拍,棒棒糖实在太给力了，太矮了，好巧呀,2,0.928227068
3086062317,Sun Mar 17 16:13:02 +0800 2024,melisssa玲_984,大家一起进群了吧，真的挺不错的,2,0.880509668
2344696234,Sun Mar 17 16:13:02 +0800 2024,夏天和西瓜才更配,我感觉博主说的确实是对的。,2,0.589715325
2362356582,Sun Mar 17 16:13:03 +0800 2024,wS梦女孩啊,咱就说博主能不能拉一下,2,0.275958139
1677319645,Sun Mar 17 16:13:03 +0800 2024,捧着一把茶壶asd,是高质量的羊毛啊,2,0.608135025
2449260585,Sun Mar 17 16:13:04 +0800 2024,逗B丶很嚣张,那就让我们一起来试试吧,2,0.75257732
2378991070,Sun Mar 17 16:13:04 +0800 2024,只是独,那就是赶快驾校去薅羊毛,2,0.899680388
1614508427,Sun Mar 17 16:13:04 +0800 2024,陈苦逼At陈快乐,这小区加入群去薅羊毛的了,2,0.367439432
2730498770,Sun Mar 17 16:13:05 +0800 2024,快乐人生华彩人生,怎么进群啊 姐姐,2,0.586888762
2125247513,Sun Mar 17 16:13:05 +0800 2024,余小妞不小妞,我已经加了，麻烦同意一下,2,0.080297853
2189196371,Sun Mar 17 16:13:05 +0800 2024,圆弧的轨迹7570,这个也是特别的不错的呀,2,0.895906819
3966828971,Sun Mar 17 16:13:06 +0800 2024,陆路1985_70010,这个也是非常不错的，我一定不会错过这个的，太棒了吧。,2,0.991864228
2791856463,Sun Mar 17 16:13:06 +0800 2024,昀昀坨,肯定是要理性的消费啊，朋友们,2,0.76112114
2865302554,Sun Mar 17 16:13:06 +0800 2024,Joewk_341,我也很想进群去薅羊毛呀,2,0.439753356
3668850870,Sun Mar 17 16:13:06 +0800 2024,痕豆_Choi,大家可以进一下链接。博主说的也是特别棒,2,0.765186518
2341928961,Sun Mar 17 16:13:07 +0800 2024,丁字嘴,这样给你非常支持，太牛了,2,0.5431017
1937048470,Sun Mar 17 16:13:08 +0800 2024,毛毛儿的兔兔儿_140,这样薅羊毛的机会怎么能少得了我,2,0.658956312
3430178794,Sun Mar 17 16:13:08 +0800 2024,可可爱没有脑袋,让我们赶快点击链接吧，一起来了,2,0.438465323
2733455820,Sun Mar 17 16:13:08 +0800 2024,童_克胜,然后点击那个链接直接进,2,0.227872724
3677904932,Sun Mar 17 16:13:09 +0800 2024,半小鲜o,我会一直喜欢的，感觉还是特别不错的,2,0.98065628
2315800870,Sun Mar 17 16:13:09 +0800 2024,吃不胖ero,那就让我们了解一下后续吧,2,0.6
3969624151,Sun Mar 17 16:13:10 +0800 2024,搁浅-XIAO,这个大家都路过去看一下吧，我也是你们喜欢的人，都是特别的不错,2,0.964916326
1942374647,Sun Mar 17 16:13:11 +0800 2024,奕_Liu,那真的可以进群的呢，可以省钱的呢,2,0.194367711
1936067462,Sun Mar 17 16:13:11 +0800 2024,关于你属于wo,是需要去省钱的，你们都有些什么样的看法呢？,2,0.262685342
5346873378,Sun Mar 17 16:13:12 +0800 2024,不畏浮云y,让我们一起点点自己去,2,0.403995888
1924992545,Sun Mar 17 16:13:12 +0800 2024,沐风藤木77,不得不说这个是真的相当的不错,2,0.79029473
5370656263,Sun Mar 17 16:13:12 +0800 2024,陌-161321,有没有进群渠道呀？我想进群,2,0.163640798
2288328507,Sun Mar 17 16:13:12 +0800 2024,敲里吗莫挨老子,能花更少的钱买更好的东西,2,0.496669878
2283374290,Sun Mar 17 16:13:13 +0800 2024,James的小屋1989,我肯定是不会错过这样的福利了呀,2,0.80428873
2044327801,Sun Mar 17 16:13:13 +0800 2024,离陌-465413,咱们一起来薅一波羊毛吧,2,0.447678459
1970023091,Sun Mar 17 16:13:14 +0800 2024,我做的梦该醒了,那就让我们一起来薅一下羊毛吧，博主说的真的特别棒,2,0.938609863
5189757791,Sun Mar 17 16:13:15 +0800 2024,小小蜜蜂儿5427,这简直是太棒了吧，我想说,2,0.538920501
3825040723,Sun Mar 17 16:13:16 +0800 2024,ooo树丫ooo,大家有没有这样的羊毛群呀？能不能带我一个,2,0.225777185
1184172747,Sun Mar 17 16:13:16 +0800 2024,红颜de墨,这谁能够不喜欢呢？你说是吧，我也觉得这是非常的不错,2,0.798129408
2422096544,Sun Mar 17 16:13:16 +0800 2024,丽萨-1313,在哪加群的,2,0.488901088
2427859852,Sun Mar 17 16:13:17 +0800 2024,若初守护,他们这个真的可以薅羊毛的吗？挺不错的呢,2,0.947444457
2403017895,Sun Mar 17 16:13:20 +0800 2024,_名字还没想好_,这个羊毛我一定,2,0.5
2798280200,Sun Mar 17 16:13:21 +0800 2024,全球最时尚的女人,真的特别支持博主这种说法特别棒。,2,0.974082978
2328026985,Sun Mar 17 16:13:21 +0800 2024,不羁_狂野,我也想去薅羊毛呀,2,0.47870096
2658046705,Sun Mar 17 16:13:21 +0800 2024,1号金刚芭比,你们真的是太会整了吧,2,0.400317347
5529815886,Sun Mar 17 16:13:22 +0800 2024,刘皓__N呼啸,我觉得这个真的是很棒的呢,2,0.90054148
5049533518,Sun Mar 17 16:13:22 +0800 2024,天际未央-夜未央,这个真的不错，我也是喜欢上了，这个我太爱了吧。,2,0.956065214
5672447741,Sun Mar 17 16:13:22 +0800 2024,女超人特别强大,哈哈哈，博主说的太对了,2,0.394201626
2035124312,Sun Mar 17 16:13:24 +0800 2024,宋宏斌微博_539,这羊毛我必须要薅一波了,2,0.203498258
1575737271,Sun Mar 17 16:13:26 +0800 2024,_微博用户15217821478,这真的是太便宜了,2,0.568121031
3563048232,Sun Mar 17 16:13:31 +0800 2024,万里长梁,我也是很喜欢这样的羊毛群的呀,2,0.788059904
2440944380,Sun Mar 17 16:13:31 +0800 2024,爱而不得covn,是最有性价比的呀,2,0.977428401
5564277962,Sun Mar 17 16:13:31 +0800 2024,苏保长,我也非常想去体验一下薅羊毛的感觉呀,2,0.602007441
5157205505,Sun Mar 17 16:13:32 +0800 2024,廖廖廖廖呆子,那就让我们大家一起去薅一下羊毛吧,2,0.460731488
3891578359,Sun Mar 17 16:13:35 +0800 2024,Lucky-b-J,我都想去薅羊毛的呢是真的很不错的呀,2,0.930576115
2310260940,Sun Mar 17 16:13:39 +0800 2024,娇娇宝贝126_305,好优惠啊,2,0.670007515
2499626870,Sun Mar 17 16:13:40 +0800 2024,许愿瓶-2014,博主说的简直太有道理了，我真的特别支持,2,0.226485141
5081145353,Sun Mar 17 16:13:41 +0800 2024,我们分手的第N天,我是真的很喜欢这样的,2,0.859320596
3207322547,Sun Mar 17 16:13:43 +0800 2024,恋爱脑的男朋友123,博主说的也太对了吧,2,0.26735441
3879784615,Sun Mar 17 16:13:48 +0800 2024,不抽烟却爱烟的女人,发现马怎么好啊？我还没有好过的呀,2,0.729894975
5295348598,Sun Mar 17 16:13:58 +0800 2024,痕陌0_3321,我也喜欢这种群 不用花钱去买好的东西,2,0.244637466
3300328995,Sun Mar 17 16:14:01 +0800 2024,我是你的大马哥,真的可以不花钱购买东西吗,2,0.241801545
5093324475,Sun Mar 17 16:14:07 +0800 2024,温柔范L栗源_244,怎么进这样的群的？有没有人拉我一下？,2,0.185132474
3930674153,Sun Mar 17 16:14:21 +0800 2024,拉我一起掉星星x,那就让我们一起进一下吧，我觉得就是非常棒,2,0.94531262
2632758000,Sun Mar 17 16:14:32 +0800 2024,一-根-烟-,不得不说，这也太优惠了,2,0.249996902
7110492041,Sun Mar 17 16:14:33 +0800 2024,爱猫的萌货,羊毛的话我也非常想薅，能不能带带我,2,0.441234225
2590247417,Sun Mar 17 16:15:14 +0800 2024,终年不遇s,那我肯定是非常喜欢的呀,2,0.665065736
2307031107,Sun Mar 17 16:15:27 +0800 2024,青春是道菜,那肯定是要理性消费,2,0.693132541
3753933165,Sun Mar 17 16:15:35 +0800 2024,人生总有不如gh,这真的是很多的呀,2,0.728092685
2526921125,Sun Mar 17 16:15:38 +0800 2024,落叶还_152,他们确实给我们带来了很多的免单,2,0.537029924
1869884793,Sun Mar 17 16:16:54 +0800 2024,小面包吴强_258,薅羊毛最高的境界啊，不花钱,2,0.117706372
7403974937,Sun Mar 17 16:44:14 +0800 2024,归舟199310,突然爱上了，怎么办,3,0.564290244
1934826371,Sun Mar 17 16:44:14 +0800 2024,武冈风韵,不错啊宝,3,0.905157738
1633196100,Sun Mar 17 16:44:15 +0800 2024,夏翔------,支持你 加油！！！,3,0.770738014
2168767810,Sun Mar 17 16:44:15 +0800 2024,无人熟识猫人,偶支持下了。,3,0.638416003
5657124974,Sun Mar 17 16:44:15 +0800 2024,只是一无是处,我会继续 围观的。,3,0.7703059
1811615032,Sun Mar 17 16:44:15 +0800 2024,Poison丨T丶小陌,必须赞一个，不然我会后悔的。,3,0.850747276
1390939590,Sun Mar 17 16:44:15 +0800 2024,酷酷酷唧唧,支持你,3,0.626712329
2281245652,Sun Mar 17 16:44:15 +0800 2024,承接_家具安装维修拆装服务,不错啊宝,3,0.905157738
1407842021,Sun Mar 17 16:44:15 +0800 2024,steven667788,很用心啊，支持你，继续努力 支持你,3,0.967247043
7308821410,Sun Mar 17 16:44:15 +0800 2024,Story屲,感谢博主让我涨知识了,3,0.971274697
7353678060,Sun Mar 17 16:44:15 +0800 2024,和崽崽们一起进步,必须赞一个，不然我会后悔的。,3,0.850747276
7337686403,Sun Mar 17 16:44:15 +0800 2024,缘起198303,只要有我的评论在，这博文必火,3,0.632362995
7203228002,Sun Mar 17 16:44:15 +0800 2024,用户7203228002,真的很不错,3,0.942151497
7260882101,Sun Mar 17 16:44:15 +0800 2024,T-Tony带水,哇哦,3,0.526232782
5822891319,Sun Mar 17 16:44:15 +0800 2024,嘟嘟LYC,你真棒， 很美哦，值得一赞,3,0.996726796
7276870538,Sun Mar 17 16:44:15 +0800 2024,給卟了嘚拥抱,无论如何，先支持一波！！,3,0.393175288
7404923410,Sun Mar 17 16:44:15 +0800 2024,一个小小的白月光,无论如何，先支持一波！！,3,0.393175288
7407516139,Sun Mar 17 16:44:15 +0800 2024,左眼见鬼了,一定会支持到底的。,3,0.609824878
7764692592,Sun Mar 17 16:44:15 +0800 2024,小陆儿2037,只有绝对的努力。,3,0.561607105
7646498702,Sun Mar 17 16:44:15 +0800 2024,用户7646498702,千帆过尽，归来仍是少年,3,0.994470556
7384599133,Sun Mar 17 16:44:15 +0800 2024,安静呢-,安排起来，转走,3,0.53234162
7385390740,Sun Mar 17 16:44:15 +0800 2024,柒之约定,好特别啊！支持你们！,3,0.799819801
6045774937,Sun Mar 17 16:44:15 +0800 2024,铅笔划不出的界限199002,做鬼脸]哈哈，,3,0.590636269
6055346705,Sun Mar 17 16:44:15 +0800 2024,一只懒惰的小猫,感谢博主让我涨知识了,3,0.971274697
7419723778,Sun Mar 17 16:44:15 +0800 2024,达不刘公主,关注点一下没毛病,3,0.680384759
5863073047,Sun Mar 17 16:44:15 +0800 2024,赵源灏,必须赞一个，不然我会后悔的。,3,0.850747276
3191458363,Sun Mar 17 16:44:15 +0800 2024,追风筝的孩子不要再见-,你继续努力！！,3,0.410186831
5641965380,Sun Mar 17 16:44:15 +0800 2024,我是gs啊,博主这是谁给你的文才写的那么好,3,0.671877269
7538254863,Sun Mar 17 16:44:15 +0800 2024,是不凡样紫,爱你呦，,3,0.471519165
7312949869,Sun Mar 17 16:44:15 +0800 2024,Yrainy003,支持博主,3,0.6696765
6076841082,Sun Mar 17 16:44:15 +0800 2024,熙-zsx,选择一种姿态,3,0.97490043
7432650577,Sun Mar 17 16:44:15 +0800 2024,一只暴躁余,好特别啊！支持你们！,3,0.799819801
5680995553,Sun Mar 17 16:44:15 +0800 2024,隔壁老边200705,博主说的有道理啊,3,0.501246222
7300013487,Sun Mar 17 16:44:15 +0800 2024,用户7300013487,做鬼脸]哈哈，,3,0.590636269
7240981542,Sun Mar 17 16:44:15 +0800 2024,emmm哈哈嘿嘿,感谢博主用心去创作了这篇博文,3,0.993962453
7395805906,Sun Mar 17 16:44:15 +0800 2024,苏洛_辞,喜欢的不得了哦。,3,0.699459094
6017364461,Sun Mar 17 16:44:15 +0800 2024,用户99813019,必须赞一个，不然我会后悔的。,3,0.850747276
7360137217,Sun Mar 17 16:44:15 +0800 2024,偏爱性极致温柔,很用心,3,0.891956323
7031783278,Sun Mar 17 16:44:15 +0800 2024,春哥哥Oo,摸摸头 少年赤子之心。,3,0.985105684
7369422649,Sun Mar 17 16:44:15 +0800 2024,唉-就是浪儿,哎呀，不支持怎么行呢,3,0.492997408
7496291319,Sun Mar 17 16:44:15 +0800 2024,姑宏卿,感觉很不错，一定会支持到底的。,3,0.946533111
7393893411,Sun Mar 17 16:44:15 +0800 2024,24K纯帅199611,已经收藏了！,3,0.734104046
5680128279,Sun Mar 17 16:44:15 +0800 2024,段篇的记忆,支持你 加油！！！,3,0.770738014
1904161123,Sun Mar 17 16:44:15 +0800 2024,砂河小姜,后续有吗，好心人分享下,3,0.934417724
7464081901,Sun Mar 17 16:44:15 +0800 2024,离离呗L,加油,3,0.904761905
7531506090,Sun Mar 17 16:44:15 +0800 2024,满天星河233,很用心哦,3,0.891956323
6064441516,Sun Mar 17 16:44:15 +0800 2024,麻烦闭嘴吧,挺好的,3,0.828424622
7534811541,Sun Mar 17 16:44:15 +0800 2024,鸣结,博主很不错！！,3,0.847533651
6082245522,Sun Mar 17 16:44:15 +0800 2024,阿丶涛丨,前程似锦,3,0.5
6081980935,Sun Mar 17 16:44:15 +0800 2024,Ineed铲屎官,我很喜欢，转给朋友看看喽。,3,0.945289699
5478671073,Sun Mar 17 16:44:15 +0800 2024,x肖梦桃,啥也不说了，随手就是10086个赞！,3,0.681784704
7488232482,Sun Mar 17 16:44:15 +0800 2024,嘟嘟嘀嗒嘟,不错呦,3,0.170249544
1540987511,Sun Mar 17 16:44:15 +0800 2024,光头00000,嗯，不错，赞一个,3,0.982845634
7034741412,Sun Mar 17 16:44:15 +0800 2024,陌上浮灵,值得我用心去看完,3,0.96343625
2118537127,Sun Mar 17 16:44:15 +0800 2024,SSl-薛大亮,辛苦了！,3,0.82
7386702076,Sun Mar 17 16:44:15 +0800 2024,行路s,不错呦,3,0.170249544
7211730528,Sun Mar 17 16:44:15 +0800 2024,不要生气嘛a,支持你 加油！！！,3,0.770738014
7501470415,Sun Mar 17 16:44:15 +0800 2024,H凉小峰,是来支持的。,3,0.626712329
